Year,Job Category,Job Title,Salary (USD),Country Code,Location Group,Experience Level,Employment Type,Work Model
2021,Data Engineer,Data Engineer,80000,United States,Global,Entry-level,Full-time,Remote
2021,ML/AI Engineer,Machine Learning Engineer,125000,United States,Global,Entry-level,Full-time,Remote
2021,Data Analyst,Data Analytics Manager,120000,United States,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Data Science Manager,144000,United States,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Data Scientist,150000,United States,Global,Mid-level,Full-time,Remote
2021,Data Engineer,Data Engineer,153000,United States,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,90000,United States,Global,Mid-level,Full-time,Remote
2021,Data Analyst,Data Analyst,90000,United States,Global,Entry-level,Full-time,Remote
2021,Data Analyst,Data Analyst,60000,United States,Global,Entry-level,Full-time,Remote
2021,ML/AI Engineer,ML Engineer,270000,United States,Global,Mid-level,Contract,Remote
2021,Data Analyst,Data Analytics Engineer,110000,United States,Global,Mid-level,Full-time,Remote
2021,Data Analyst,Data Analyst,80000,United States,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,140000,United States,Global,Mid-level,Full-time,Remote
2021,Data Analyst,Lead Data Analyst,170000,United States,Global,Senior-level,Full-time,Remote
2021,Data Analyst,Data Analyst,80000,United States,Global,Entry-level,Full-time,Remote
2021,Data Analyst,BI Data Analyst,100000,United States,Global,Mid-level,Full-time,Remote
2021,Manager/Lead,Head of Data,235000,United States,Global,Executive-level,Full-time,Remote
2021,Data Analyst,BI Data Analyst,150000,United States,Global,Executive-level,Full-time,Remote
2021,Data Scientist,Machine Learning Scientist,225000,United States,Global,Entry-level,Full-time,Remote
2021,Data Engineer,Data Engineer,150000,United States,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,115000,United States,Global,Senior-level,Full-time,Remote
2021,Data Analyst,BI Data Analyst,36259,United States,Global,Mid-level,Full-time,Hybrid
2021,Data Engineer,Data Engineer,150000,United States,Global,Senior-level,Full-time,Remote
2021,Other,Computer Vision Software Engineer,95746,United States,Global,Mid-level,Full-time,Remote
2021,Other,Computer Vision Software Engineer,70000,United States,Global,Entry-level,Full-time,Remote
2021,Data Engineer,Lead Data Engineer,276000,United States,Global,Senior-level,Full-time,On-site
2021,Data Engineer,Cloud Data Engineer,160000,United States,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,174000,United States,Global,Senior-level,Full-time,Remote
2021,Data Analyst,Data Analyst,93000,United States,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Data Scientist,90000,United States,Global,Entry-level,Full-time,Remote
2021,Data Analyst,Principal Data Analyst,170000,United States,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Data Scientist,165000,United States,Global,Senior-level,Full-time,Remote
2021,Data Analyst,Data Analyst,80000,United States,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Head of Data Science,110000,United States,Global,Mid-level,Full-time,On-site
2021,Data Architect,Data Architect,180000,United States,Global,Mid-level,Full-time,Remote
2021,Data Analyst,Data Analyst,200000,United States,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,200000,United States,Global,Senior-level,Full-time,Remote
2021,ML/AI Engineer,ML Engineer,256000,United States,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,110000,United States,Global,Mid-level,Full-time,Remote
2021,Data Engineer,Data Engineer,72500,United States,Global,Entry-level,Full-time,Remote
2021,ML/AI Engineer,Machine Learning Engineer,185000,United States,Global,Senior-level,Full-time,Hybrid
2021,Data Engineer,Data Engineer,112000,United States,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Data Scientist,58000,United States,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,100000,United States,Global,Entry-level,Full-time,Remote
2021,Data Scientist,Staff Data Scientist,105000,United States,Global,Senior-level,Contract,Remote
2021,Data Engineer,Data Engineer,111775,United States,Global,Mid-level,Full-time,On-site
2021,Data Engineer,Data Engineer,93150,United States,Global,Mid-level,Full-time,On-site
2021,Data Engineer,Lead Data Engineer,160000,United States,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,135000,United States,Global,Senior-level,Full-time,On-site
2021,Data Scientist,Data Science Manager,54094,United States,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,147000,United States,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Data Science Manager,174000,United States,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,26005,United States,Global,Mid-level,Full-time,On-site
2021,ML/AI Engineer,Machine Learning Engineer,81000,United States,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Data Science Consultant,90000,United States,Global,Entry-level,Full-time,Remote
2021,ML/AI Engineer,Machine Learning Infrastructure Engineer,195000,United States,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Principal Data Scientist,416000,United States,Global,Executive-level,Contract,Remote
2021,Data Analyst,Data Analytics Manager,120000,United States,Global,Senior-level,Full-time,On-site
2021,Data Engineer,Data Engineer,20000,United States,Global,Mid-level,Freelance,On-site
2021,ML/AI Engineer,Machine Learning Engineer,200000,United States,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Data Scientist,160000,United States,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Research Scientist,50000,United States,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,165000,United States,Global,Senior-level,Full-time,On-site
2021,Data Engineer,Principal Data Engineer,185000,United States,Global,Senior-level,Full-time,Remote
2021,Data Analyst,Data Analytics Manager,140000,United States,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Data Scientist,130000,United States,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,115000,United States,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Principal Data Scientist,235000,United States,Global,Senior-level,Full-time,Remote
2021,Data Analyst,Data Analyst,75000,United States,Global,Mid-level,Full-time,On-site
2021,Data Analyst,Data Analyst,62000,United States,Global,Mid-level,Full-time,On-site
2021,Data Scientist,Data Scientist,73000,United States,Global,Mid-level,Full-time,On-site
2021,Data Scientist,Applied Machine Learning Scientist,423000,United States,Global,Mid-level,Full-time,Hybrid
2021,Other,Data Specialist,165000,United States,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Principal Data Scientist,151000,United States,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Data Scientist,20171,Turkey,Global,Senior-level,Full-time,Hybrid
2021,Data Engineer,Data Engineer,28016,Turkey,Global,Mid-level,Full-time,Remote
2021,ML/AI Engineer,Machine Learning Developer,15000,Thailand,Global,Entry-level,Full-time,Remote
2021,Manager/Lead,Head of Data,102839,Slovenia,Global,Senior-level,Full-time,Remote
2021,ML/AI Engineer,Machine Learning Engineer,24823,Slovenia,Global,Mid-level,Full-time,Hybrid
2021,Data Engineer,Marketing Data Engineer,66970,Singapore,Global,Entry-level,Full-time,Hybrid
2021,Data Engineer,Cloud Data Engineer,89294,Singapore,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Head of Data Science,85000,Russia,Global,Executive-level,Full-time,On-site
2021,Manager/Lead,Head of Data,230000,Russia,Global,Executive-level,Full-time,Hybrid
2021,Data Engineer,Big Data Engineer,60000,Romania,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Research Scientist,60757,Portugal,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Director of Data Science,153667,Poland,Global,Executive-level,Full-time,Remote
2021,Data Engineer,Data Engineer,28476,Poland,Global,Mid-level,Full-time,Remote
2021,ML/AI Engineer,Machine Learning Engineer,46597,Poland,Global,Mid-level,Full-time,Remote
2021,Data Analyst,Data Analyst,50000,Philippines,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,69741,Netherlands,Global,Mid-level,Part-time,Remote
2021,Data Engineer,Data Engineer,45391,Netherlands,Global,Mid-level,Full-time,Remote
2021,ML/AI Engineer,Machine Learning Developer,60000,Nigeria,Global,Senior-level,Freelance,Remote
2021,Data Scientist,Data Scientist,50000,Nigeria,Global,Mid-level,Full-time,Remote
2021,Data Engineer,Data Engineer,28369,Malta,Global,Mid-level,Full-time,Hybrid
2021,Data Engineer,Big Data Engineer,18000,Moldova,Global,Mid-level,Full-time,On-site
2021,Data Analyst,Business Data Analyst,59102,Luxembourg,Global,Entry-level,Full-time,Remote
2021,ML/AI Engineer,ML Engineer,77364,Japan,Global,Mid-level,Full-time,Hybrid
2021,ML/AI Engineer,ML Engineer,63711,Japan,Global,Mid-level,Full-time,Hybrid
2021,ML/AI Engineer,Machine Learning Engineer,74000,Japan,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Director of Data Science,168000,Japan,Global,Senior-level,Full-time,On-site
2021,ML/AI Engineer,Machine Learning Engineer,51064,Italy,Global,Mid-level,Full-time,Hybrid
2021,ML/AI Engineer,Machine Learning Developer,100000,Iraq,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,AI Scientist,18053,India,Global,Entry-level,Full-time,Remote
2021,Data Scientist,Data Scientist,54094,India,Global,Senior-level,Full-time,Remote
2021,Data Analyst,Data Analyst,16904,India,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Lead Data Scientist,40570,India,Global,Senior-level,Full-time,Hybrid
2021,ML/AI Engineer,Machine Learning Engineer,20000,India,Global,Entry-level,Full-time,Remote
2021,Data Engineer,Data Engineer,30428,India,Global,Entry-level,Full-time,Remote
2021,Data Scientist,Data Scientist,29751,India,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,28399,India,Global,Entry-level,Full-time,Remote
2021,Data Engineer,Data Engineer,21637,India,Global,Entry-level,Full-time,Hybrid
2021,ML/AI Engineer,Machine Learning Engineer,66265,India,Global,Senior-level,Full-time,On-site
2021,Data Scientist,Data Scientist,16904,India,Global,Mid-level,Full-time,Remote
2021,Data Engineer,Big Data Engineer,16228,India,Global,Entry-level,Full-time,Remote
2021,ML/AI Engineer,Machine Learning Engineer,24342,India,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Big Data Engineer,22611,India,Global,Mid-level,Full-time,On-site
2021,Data Scientist,Data Scientist,33808,India,Global,Mid-level,Full-time,On-site
2021,Data Analyst,Lead Data Analyst,19609,India,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Data Science Manager,94665,India,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,119059,Israel,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Data Science Engineer,40189,Greece,Global,Mid-level,Full-time,Remote
2021,Data Scientist,AI Scientist,30000,Ghana,Global,Mid-level,Full-time,On-site
2021,Data Engineer,Data Engineer,45390,United Kingdom,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Applied Data Scientist,110037,United Kingdom,Global,Entry-level,Full-time,On-site
2021,Data Engineer,Data Engineer,82528,United Kingdom,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Research Scientist,82528,United Kingdom,Global,Entry-level,Full-time,Hybrid
2021,Data Engineer,Lead Data Engineer,103160,United Kingdom,Global,Senior-level,Full-time,Remote
2021,Data Engineer,Data Engineer,113476,United Kingdom,Global,Senior-level,Full-time,Remote
2021,Data Analyst,Data Analyst,51519,United Kingdom,Global,Mid-level,Full-time,Hybrid
2021,Data Engineer,Data Engineer,96282,United Kingdom,Global,Senior-level,Full-time,Hybrid
2021,Data Engineer,Data Engineer,72212,United Kingdom,Global,Mid-level,Full-time,Hybrid
2021,Data Analyst,Data Analytics Engineer,50000,United Kingdom,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Data Scientist,56256,United Kingdom,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,116914,United Kingdom,Global,Mid-level,Full-time,Hybrid
2021,Data Engineer,Data Engineer,66022,United Kingdom,Global,Mid-level,Full-time,Hybrid
2021,Data Analyst,Finance Data Analyst,61896,United Kingdom,Global,Senior-level,Full-time,Hybrid
2021,Data Engineer,Data Engineer,76833,United Kingdom,Global,Senior-level,Full-time,Hybrid
2021,ML/AI Engineer,Machine Learning Research Engineer,20000,France,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,49646,France,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Research Scientist,62649,France,Global,Mid-level,Full-time,Hybrid
2021,Data Analyst,Data Analyst,59102,France,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,53192,France,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,36643,France,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,77684,France,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Research Scientist,56738,France,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Data Science Manager,152000,France,Global,Senior-level,Full-time,Remote
2021,ML/AI Engineer,Machine Learning Engineer,47282,Spain,Global,Mid-level,Full-time,Remote
2021,Data Scientist,AI Scientist,55000,Spain,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Data Science Consultant,69741,Spain,Global,Executive-level,Full-time,Remote
2021,Data Scientist,Data Scientist,37825,Spain,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Data Scientist,46809,Spain,Global,Mid-level,Full-time,Remote
2021,Other,Computer Vision Software Engineer,19073,Denmark,Global,Entry-level,Part-time,Hybrid
2021,Data Analyst,Marketing Data Analyst,88654,Denmark,Global,Senior-level,Full-time,Remote
2021,Other,Computer Vision Engineer,28609,Denmark,Global,Entry-level,Part-time,Hybrid
2021,Data Scientist,Director of Data Science,130026,Germany,Global,Executive-level,Full-time,Hybrid
2021,Data Scientist,Data Science Consultant,63831,Germany,Global,Entry-level,Full-time,Hybrid
2021,Data Analyst,Data Analytics Engineer,79197,Germany,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Data Science Consultant,76833,Germany,Global,Entry-level,Full-time,Remote
2021,ML/AI Engineer,Machine Learning Engineer,94564,Germany,Global,Senior-level,Full-time,Hybrid
2021,ML/AI Engineer,Machine Learning Engineer,85000,Germany,Global,Entry-level,Full-time,Remote
2021,Data Scientist,Data Science Consultant,76833,Germany,Global,Entry-level,Full-time,On-site
2021,Data Engineer,Data Engineer,65013,Germany,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,25532,Germany,Global,Mid-level,Full-time,Remote
2021,Data Analyst,Data Analyst,63831,Germany,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Director of Data Science,141846,Germany,Global,Executive-level,Full-time,On-site
2021,ML/AI Engineer,Machine Learning Engineer,24823,Germany,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,90734,Germany,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,88654,Germany,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Principal Data Scientist,173762,Germany,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Research Scientist,69999,Czech Republic,Global,Mid-level,Full-time,Hybrid
2021,ML/AI Engineer,Machine Learning Engineer,21844,Colombia,Global,Entry-level,Full-time,Hybrid
2021,Data Scientist,Research Scientist,100000,China,Global,Entry-level,Full-time,On-site
2021,Data Scientist,Data Scientist,40038,Chile,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Data Science Engineer,127221,Canada,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,75774,Canada,Global,Mid-level,Full-time,Remote
2021,Data Scientist,Applied Data Scientist,54238,Canada,Global,Mid-level,Full-time,Hybrid
2021,Data Scientist,Research Scientist,187442,Canada,Global,Mid-level,Full-time,Remote
2021,Data Architect,Big Data Architect,99703,Canada,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Data Scientist,103691,Canada,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Research Scientist,63810,Canada,Global,Mid-level,Full-time,Remote
2021,Data Analyst,Data Analyst,71786,Canada,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Research Scientist,96113,Canada,Global,Senior-level,Full-time,Hybrid
2021,Data Scientist,Machine Learning Scientist,225000,Canada,Global,Senior-level,Full-time,Remote
2021,Data Scientist,Data Scientist,87738,Canada,Global,Senior-level,Full-time,Remote
2021,Other,Computer Vision Engineer,24000,Brazil,Global,Senior-level,Full-time,Remote
2021,Other,Computer Vision Engineer,18907,Brazil,Global,Senior-level,Full-time,On-site
2021,ML/AI Engineer,Machine Learning Engineer,82744,Belgium,Global,Senior-level,Full-time,Hybrid
